BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,52,,D4,"60 RIVERSIDE DRIVE, 7C",,10024,,,,,,1965,2,D4,0,1/3/19
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,52,,D4,"60 RIVERSIDE DRIVE, 20A",,10024,,,,,,1965,2,D4,0,11/28/18
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,52,,D4,"60 RIVERSIDE DRIVE, 2H",,10024,,,,,,1965,2,D4,"320,009",11/19/18
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,52,,D4,"60 RIVERSIDE DRIVE, 18H",,10024,,,,,,1965,2,D4,"473,000",10/31/18
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,59,,D4,"321 WEST 78TH STREET, 1B",,10024,,,,,,1925,2,D4,"775,000",7/8/19
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,59,,D4,"321 WEST 78TH STREET, 1E",,10024,,,,,,1925,2,D4,"850,000",3/19/19
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,84,,D4,"302 WEST 79TH STREET, 8B",,10024,,,,,,1905,2,D4,"1,070,000",3/15/19
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,84,,D4,"302 WEST 79TH STREET, 4B",,10024,,,,,,1905,2,D4,"1,100,000",1/31/19
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,87,,D4,"310 WEST 79TH STREET, 12WF",,10024,,,,,,1910,2,D4,"492,500",2/11/19
1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,2,1186,91,,D4,"316 WEST 79TH STREET, 10W",,10024,,,,,,1910,2,D4,0,5/20/19
1,UPPER WEST SIDE (59-79),11A CONDO-RENTALS,2,1144,1101,,RR,"260 COLUMBUS AVENUE, MAIN",MAIN,10023,,,,,"20,760",1910,2,RR,"6,746,000",6/27/19
1,UPPER WEST SIDE (59-79),11A CONDO-RENTALS,2,1163,1304,,RR,200 WEST 72ND STREET,RESID,10023,,,,,"157,952",2008,2,RR,"227,250,000",12/20/18
1,UPPER WEST SIDE (59-79),12 CONDOS - WALKUP APARTMENTS,2,1149,1010,,R2,105 WEST 77TH STREET,2B,10024,,,,,250,0,2,R2,0,10/24/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1020,,R4,"30 WEST 61ST STREET, 8C",8C,10023,,,,,"1,075",0,2,R4,0,4/17/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1032,,R4,"30 WEST 61ST STREET, 9G",9G,10023,,,,,607,0,2,R4,0,7/19/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1033,,R4,"30 WEST 61ST STREET, 10A",10A,10023,,,,,"1,247",0,2,R4,"1,600,000",8/21/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1036,,R4,"30 WEST 61ST STREET, 10C",10C,10023,,,,,"1,075",0,2,R4,0,5/9/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1058,,R4,"30 WEST 61ST STREET, 14B",14B,10023,,,,,686,0,2,R4,0,2/25/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1062,,R4,"30 WEST 61ST STREET, 14E",14E,10023,,,,,666,0,2,R4,0,2/14/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1063,,R4,"30 WEST 61ST STREET, 14F",14F,10023,,,,,455,0,2,R4,"630,000",8/16/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1072,,R4,30 WEST 61 STREET,15G,10023,,,,,607,0,2,R4,0,9/13/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1097,,R4,"30 WEST 61ST STREET, 20A",20A,10023,,,,,"1,247",0,2,R4,0,4/2/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1099,,R4,30 WEST 61ST STREET,20C,10023,,,,,"1,456",0,2,R4,"2,480,000",11/8/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1106,,R4,"30 WEST 61ST STREET, 21D",21D,10023,,,,,"1,080",0,2,R4,"1,450,000",6/6/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1114,,R4,"30 WEST 61ST STREET, 22F",22F,10023,,,,,"1,062",0,2,R4,0,12/31/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1156,,R4,"30 WEST 61ST STREET, 29F",29F,10023,,,,,"1,017",0,2,R4,"1,575,000",5/1/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1402,,R4,"1 CENTRAL PARK WEST, 30A",30A,10023,,,,,"2,094",0,2,R4,"10,300,000",1/11/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1431,,R4,"1 CENTRAL PARK WEST, 32D",32D,10023,,,,,"2,165",0,2,R4,"7,150,000",3/19/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1460,,R4,"1 CENTRAL PARK WEST, 34A",34A,10023,,,,,"2,094",0,2,R4,0,3/7/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1470,,R4,1 CENTRAL PARK WEST,36B,10023,,,,,"1,599",0,2,R4,"5,700,000",9/14/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1481,,R4,"1 CENTRAL PARK WEST, 39C",39C,10023,,,,,"1,591",0,2,R4,0,1/17/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1493,,R4,"1 CENTRAL PARK WEST, 35E",35E,10023,,,,,"1,444",0,2,R4,"3,150,000",1/10/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1520,,R4,"1 CENTRAL PARK WEST, 42C",42C,10023,,,,,"4,415",0,2,R4,"17,100,000",6/26/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1523,,R4,"1 CENTRAL PARK WEST, 45C",45C,10023,,,,,"4,415",0,2,R4,"18,000,000",6/21/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1527,,R4,"1 CENTRAL PARK WEST, 43D",43D,10023,,,,,"2,115",0,2,R4,0,6/17/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1113,1527,,R4,1 CENTRAL PARK WEST,43D,10023,,,,,"2,115",0,2,R4,"5,000,000",9/6/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1016,,R4,"43 WEST 61ST STREET, 12A",12A,10023,,,,,840,1930,2,R4,"1,095,000",4/8/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1023,,R4,"43 WEST 61ST STREET, 14A",14A,10023,,,,,840,1930,2,R4,"935,000",6/21/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1044,,R4,"43 WEST 61ST STREET, 17J",17J,10023,,,,,820,1930,2,R4,"897,500",3/28/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1091,,R4,43 WEST 61ST STREET,25Z,10023,,,,,750,1930,2,R4,"890,000",9/19/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1105,,R4,62 WEST 62ND STREET,6A,10023,,,,,733,0,2,R4,0,11/2/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1136,,R4,62 WEST 62,14B,10023,,,,,674,0,2,R4,"1,120,000",12/12/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1150,,R4,"62 WEST 62ND STREET, 3C",3C,10023,,,,,655,0,2,R4,0,4/26/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1161,,R4,"62 WEST 62ND STREET, 15C",15C,10023,,,,,"1,120",0,2,R4,"1,776,000",5/16/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1192,,R4,"62 WEST 62ND STREET, 23D",23D,10023,,,,,"1,020",0,2,R4,"2,000,000",12/31/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1205,,R4,"62 WEST 62ND STREET, 12E",12E,10023,,,,,"1,026",0,2,R4,"1,625,000",6/19/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1345,,R4,"15 CENTRAL PARK WEST, S801",S801,10023,,,,,961,2005,2,R4,0,1/4/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1371,,R4,15 CENTRAL PARK WEST,12M,10023,,,,,"1,716",2005,2,R4,"6,325,000",10/9/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1372,,R4,"15 CENTRAL PARK WEST, 14G",14G,10023,,,,,"2,242",2005,2,R4,"9,350,000",6/10/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1394,,R4,"15 CENTRAL PARK WEST, 23E",23E,10023,,,,,"1,655",2005,2,R4,"6,350,000",6/26/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1426,,R4,15 CENTRAL PARK WEST,30C,10023,,,,,"2,761",2005,2,R4,"17,750,000",10/10/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1437,,R4,"15 CENTRAL PARK WEST, 33B",33B,10023,,,,,"2,367",2005,2,R4,"18,000,000",1/7/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1460,,R4,"15 CENTRAL PARK WEST, PH39",PH39,10023,,,,,"10,674",2005,2,R4,0,1/4/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1461,,R4,15 CENTRAL PARK WEST,PH40A,10023,,,,,"5,398",2005,2,R4,0,9/18/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1476,,R4,"15 CENTRAL PARK WEST, 3E",3E,10023,,,,,"2,135",2005,2,R4,"5,900,000",8/15/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1114,1511,,R4,15 CENTRAL PARK WEST,11B,10023,,,,,"3,480",2005,2,R4,"22,500,000",9/21/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1045,,R4,"25 CENTRAL PARK WEST, 2P",2P,10023,,,,,"1,205",0,2,R4,"2,800,000",5/7/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1063,,R4,"25 CENTRAL PARK WEST, 3G",3G,10023,,,,,819,0,2,R4,"1,090,000",12/27/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1082,,R4,"25 CENTRAL PARK WEST, 4B",4B,10023,,,,,"1,295",1932,2,R4,"1,750,000",3/13/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1113,,R4,"25 CENTRAL PARK WEST, 5I",5I,10023,,,,,"1,619",1932,2,R4,"2,500,000",5/14/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1155,,R4,"25 CENTRAL PARK WEST, 7C",7C,10023,,,,,945,1932,2,R4,"1,700,000",2/27/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1258,,R4,"25 CENTRAL PARK WEST, 11J",11J,10023,,,,,"2,463",1932,2,R4,0,7/30/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1259,,R4,"25 CENTRAL PARK WEST, 11K",11K,10023,,,,,916,1932,2,R4,"2,225,000",8/7/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1281,,R4,"25 CENTRAL PARK WEST, 12J",12J,10023,,,,,"2,227",1932,2,R4,"5,550,000",4/4/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1318,,R4,"25 CENTRAL PARK WEST, 15Q",15Q,10023,,,,,"2,232",1932,2,R4,0,1/29/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1330,,R4,"25 CENTRAL PARK WEST, 16N",16N,10023,,,,,"2,012",1932,2,R4,"5,200,000",8/9/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1366,,R4,"25 CENTRAL PARK WEST, 19J",19J,10023,,,,,"1,962",1932,2,R4,"13,750,000",5/22/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1367,,R4,"25 CENTRAL PARK WEST, 19K",19K,10023,,,,,642,1932,2,R4,"13,750,000",5/22/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1388,,R4,25 CENTRAL PARK WEST,21J,10023,,,,,"3,393",1932,2,R4,"18,750,000",10/15/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1740,,R4,"30 WEST 63RD STREET, 9P",9P,10023,,,,,921,1979,2,R4,"2,011,044",5/30/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1783,,R4,"30 WEST 63RD STREET, 11R",11R,10023,,,,,693,1979,2,R4,"847,693",7/29/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1813,,R4,"30 WEST 63RD STREET, 14F",14F,10023,,,,,579,1979,2,R4,"1,200,000",6/13/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1815,,R4,"30 WEST 63RD STREET, 14H",14H,10023,,,,,"1,059",1979,2,R4,0,3/1/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1825,,R4,30 WEST 63RD STREET,14VW,10023,,,,,"1,216",1979,2,R4,0,9/24/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1830,,R4,"30 WEST 63RD STREET, 15D",15D,10023,,,,,"1,031",1979,2,R4,"2,350,000",3/22/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1852,,R4,30 WEST 63RD STREET,16E,10023,,,,,674,1979,2,R4,"1,370,000",10/31/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1856,,R4,30 WEST 63RD STREET,16J,10023,,,,,"1,021",1979,2,R4,"1,924,492",12/19/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1882,,R4,30 WEST 63RD STREET,17P,10023,,,,,921,1979,2,R4,"2,530,000",12/3/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1887,,R4,30 WEST 63RD STREET,17VW,10023,,,,,"1,216",1979,2,R4,"3,250,000",11/29/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,1979,,R4,"30 WEST 63RD STREET, 22VW",22VW,10023,,,,,"1,216",1979,2,R4,0,4/30/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,2067,,R4,"30 WEST 63RD STREET, 27PR",27PR,10023,,,,,"1,656",1979,2,R4,"3,347,497",6/24/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,2073,,R4,"30 WEST 63RD STREET, 28AB",28AB,10023,,,,,"1,349",1979,2,R4,"3,550,000",8/27/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1115,2136,,R4,"30 WEST 63RD STREET, 31L",31L,10023,,,,,"1,021",1979,2,R4,"1,985,588",5/2/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1116,1078,,R4,"20 WEST 64TH STREET, 21CD",21C,10023,,,,,564,1970,2,R4,"3,250,000",3/15/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1116,1143,,R4,"20 WEST 64TH STREET, 19E",19E,10023,,,,,"1,722",1970,2,R4,"3,400,000",5/15/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1116,1341,,R4,"20 WEST 64TH STREET, 23L",23L,10023,,,,,955,1970,2,R4,0,5/20/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1116,1473,,R4,"20 WEST 64TH STREET, 20P",20P,10023,,,,,"1,056",1970,2,R4,"2,050,000",1/7/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1116,1534,,R4,20 WEST 64TH STREET,16S,10023,,,,,715,1970,2,R4,"974,000",10/31/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1116,1584,,R4,"20 WEST 64TH STREET, 33T",33T,10023,,,,,710,1970,2,R4,"960,000",6/28/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1116,1648,,R4,20 WEST 64TH STREET,29V,10023,,,,,589,1970,2,R4,"1,050,000",9/14/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1117,1006,,R4,8 WEST 65TH STREET,3A,10023,,,,,901,1983,2,R4,"1,425,000",11/29/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1117,1112,,R4,"43 WEST 64TH STREET, 5A",5A,10023,,,,,"3,688",0,2,R4,0,4/25/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1117,1113,,R4,43 WEST 64TH STREET,5B,10023,,,,,"2,337",0,2,R4,0,9/26/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1117,1114,,R4,"43 WEST 64TH STREET, 5C",5C,10023,,,,,"2,031",0,2,R4,10,1/4/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1117,1117,,R4,"43 WEST 64TH, 6B",6B,10023,,,,,"2,337",0,2,R4,"3,350,000",8/2/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1118,1017,,R4,29 WEST 65TH STREET,2H,10023,,,,,787,1939,2,R4,"890,000",9/12/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1118,1021,,R4,29 WEST 65TH STREET,3C,10023,,,,,670,1939,2,R4,0,10/31/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1118,1032,,R4,29 WEST 65TH STREET,4E,10023,,,,,440,1939,2,R4,"655,000",12/27/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1118,1049,,R4,"29 WEST 65TH STREET, 6D",6D,10023,,,,,738,1939,2,R4,"916,425",7/26/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1118,1118,,R4,"22 WEST 66TH STREET, 16",16,10023,,,,,"2,241",0,2,R4,"3,580,000",2/19/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1004,,R4,"45 W. 67TH STREET, 6B",6B,10023,,,,,587,1983,2,R4,0,12/12/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1013,,R4,45 WEST 67TH STREET,7B,10023,,,,,587,1983,2,R4,"785,000",10/2/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1024,,R4,"45 WEST 67TH STREET, 8C",8C,10023,,,,,"1,012",1983,2,R4,"1,625,000",5/30/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1026,,R4,"45 WEST 67TH STREET, 8E",8E,10023,,,,,568,1983,2,R4,10,6/21/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1027,,R4,"45 WEST 67TH STREET, 8F",8F,10023,,,,,740,1983,2,R4,"1,160,000",6/4/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1034,,R4,45 WEST 67TH STREET,9C,10023,,,,,"1,012",1983,2,R4,"2,650,000",12/13/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1035,,R4,45 WEST 67TH STREET,9D,10023,,,,,623,1983,2,R4,0,12/13/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1066,,R4,45 WEST 67TH STREET,12H,10023,,,,,764,1983,2,R4,"1,340,000",9/7/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1120,1174,,R4,"45 WEST 67TH STREET, 32C",32C,10023,,,,,"1,274",1983,2,R4,10,5/7/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1015,,R4,41 WEST 72 STREET,2H,10023,,,,,768,0,2,R4,0,12/3/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1019,,R4,"41 WEST 72ND STREET, 3D",3D,10023,,,,,"1,000",0,2,R4,"1,600,000",8/14/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1075,,R4,"41 WEST 72ND STREET, 10E",10E,10023,,,,,768,0,2,R4,0,3/15/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1105,,R4,"41 WEST 72ND STREET, 15C",15C,10023,,,,,638,0,2,R4,"955,000",4/9/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1129,,R4,41 WEST 72ND STREET,PHC,10023,,,,,629,0,2,R4,"612,500",10/31/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1212,,R4,"27 WEST 72ND STREET, 201",201,10023,,,,,"3,184",1924,2,R4,0,5/9/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1300,,R4,"27 WEST 72ND STREET, 907",907,10023,,,,,"1,091",1924,2,R4,0,4/12/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1349,,R4,27 WEST 72ND STREET,1505,10023,,,,,"1,828",1924,2,R4,"3,200,000",12/10/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1353,,R4,"27 WEST 72ND STREET, 1510",1510,10023,,,,,816,1924,2,R4,0,6/18/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1125,1355,,R4,"27 WEST 72ND STREET, 1514",1514,10023,,,,,627,1924,2,R4,0,1/25/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1126,1127,,R4,"54 WEST 74TH STREET, 312",312,10023,,,,,314,1900,2,R4,0,11/6/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1126,1128,,R4,"54 WEST 74TH STREET, 312A",312A,10023,,,,,512,1900,2,R4,0,11/6/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1131,1008,,R4,"2 COLUMBUS AVENUE, 3C",3C,10019,,,,,"1,275",0,2,R4,"1,850,000",7/18/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1131,1040,,R4,"2 COLUMBUS AVENUE, 10D",10D,10019,,,,,783,0,2,R4,"1,150,000",3/26/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1131,1052,,R4,"2 COLUMBUS AVENUE, 14D",14D,10019,,,,,783,0,2,R4,0,2/26/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1131,1057,,R4,"2 COLUMBUS AVENUE, 16A",16A,10019,,,,,"2,032",0,2,R4,"3,395,000",5/20/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1131,1061,,R4,2 COLUMBUS AVENUE,17B,10019,,,,,"1,507",0,2,R4,"2,490,000",12/20/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1131,1094,,R4,"2 COLUMBUS AVENUE, 28B",28B,10019,,,,,"1,507",0,2,R4,"2,435,000",7/23/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1131,1097,,R4,"2 COLUMBUS AVENUE, 29B",29B,10019,,,,,"1,507",0,2,R4,0,7/30/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1131,1125,,R4,2 COLUMBUS AVENUE,38C,10019,,,,,"1,447",0,2,R4,"2,820,000",10/10/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1132,1006,,R4,"161 W 61ST STREET, 3D",3D,10023,,,,,467,1987,2,R4,0,3/21/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1132,1014,,R4,"161 WEST 61ST STREET, 4E",4E,10023,,,,,822,1987,2,R4,10,12/21/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1132,1027,,R4,"161 WEST 61ST STREET, 6C",6C,10023,,,,,915,1987,2,R4,0,3/4/19
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1132,1027,,R4,161 WEST 61 STREET,6C,10023,,,,,915,1987,2,R4,"1,080,000",10/17/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1132,1035,,R4,161 WEST 61ST STREET,7C,10023,,,,,915,1987,2,R4,"1,160,000",10/23/18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,2,1132,1062,,R4,"161 WEST 61ST STREET, 10H",10H,10023,,,,,724,1987,2,R4,0,8/23/19
